league,date_utc,team,opponent,homeAway,points_for,points_against,win,point_diff,game_num,cum_wins,cum_losses,rolling_win_pct_3,rolling_point_diff_3,rolling_pf_3,rolling_pa_3,rolling_win_pct_5,rolling_point_diff_5,rolling_pf_5,rolling_pa_5,rolling_win_pct_10,rolling_point_diff_10,rolling_pf_10,rolling_pa_10,rolling_win_pct_20,rolling_point_diff_20,rolling_pf_20,rolling_pa_20,streak_signed,rest_days,ema_point_diff_10,ema_pf_10,ema_pa_10
NFL,2025-10-12 17:00:00+00:00,Miami Dolphins,Los Angeles Chargers,home,27,29,0,-2,33,14.0,19.0,0.3333333333333333,-2.3333333333333335,24.0,26.333333333333332,0.2,-7.6,21.4,29.0,0.4,-1.8,20.9,22.7,0.45,0.55,22.7,22.15,-1,7.0,-2.2503988566199875,22.04379335315243,24.294192209772415
NFL,2025-10-19 17:00:00+00:00,Miami Dolphins,Cleveland Browns,away,6,31,0,-25,34,14.0,20.0,0.3333333333333333,0.3333333333333333,26.0,25.666666666666668,0.2,-3.0,25.2,28.2,0.3,-3.7,21.6,25.3,0.45,0.75,23.55,22.8,-2,7.0,-2.20487179177999,22.944921834397444,25.14979362617743
NFL,2025-10-26 17:00:00+00:00,Miami Dolphins,Atlanta Falcons,away,34,10,1,24,35,14.0,21.0,0.0,-10.0,19.0,29.0,0.2,-6.8,21.0,27.8,0.3,-5.0,20.2,25.2,0.45,-0.45,22.5,22.95,-3,7.0,-6.349440556910901,19.86402695541609,26.213467512326986
NFL,2025-10-31 00:15:00+00:00,Miami Dolphins,Baltimore Ravens,home,6,28,0,-22,36,15.0,21.0,0.3333333333333333,-1.0,22.333333333333332,23.333333333333332,0.4,0.0,23.6,23.6,0.4,-2.6,21.2,23.8,0.5,0.9,22.85,21.95,1,4.302083333333333,-0.831360455654373,22.43420387261316,23.26556432826753
NFL,2025-11-09 18:00:00+00:00,Miami Dolphins,Buffalo Bills,home,30,13,1,17,37,15.0,22.0,0.3333333333333333,-7.666666666666667,15.333333333333334,23.0,0.2,-5.6,19.4,25.0,0.3,-5.5,19.4,24.9,0.45,-0.6,22.0,22.6,-1,9.739583333333334,-4.68020400917176,19.44616680486531,24.126370814037067
NFL,2025-11-16 14:30:00+00:00,Miami Dolphins,Washington Commanders,home,16,13,1,3,38,16.0,22.0,0.6666666666666666,6.333333333333333,23.333333333333332,17.0,0.4,-1.6,20.6,22.2,0.3,-4.6,21.0,25.6,0.45,-0.5,21.8,22.3,1,6.854166666666667,-0.7383487347768942,21.365045567617074,22.103394302393962
NFL,2025-11-30 18:00:00+00:00,Miami Dolphins,New Orleans Saints,home,21,17,1,4,39,17.0,22.0,0.6666666666666666,-0.6666666666666666,17.333333333333332,18.0,0.6,-0.6,18.4,19.0,0.4,-1.8,21.8,23.6,0.45,-1.3,20.9,22.2,2,14.0,-0.05864896481745896,20.389582737141243,20.448231701958694
NFL,2025-12-07 18:00:00+00:00,Miami Dolphins,New York Jets,away,34,10,1,24,40,18.0,22.0,1.0,8.0,22.333333333333332,14.333333333333334,0.8,5.2,21.4,16.2,0.5,-0.8,21.2,22.0,0.5,-0.45,21.1,21.55,3,7.0,0.6792872106038972,20.500567694024653,19.821280483420747
NFL,2025-12-16 01:15:00+00:00,Miami Dolphins,Pittsburgh Steelers,away,15,28,0,-13,41,19.0,22.0,1.0,10.333333333333334,23.666666666666668,13.333333333333334,0.8,5.2,21.4,16.2,0.6,2.6,22.5,19.9,0.5,0.45,21.2,20.75,4,8.302083333333334,4.919416808675916,22.955009931474713,18.035593122798794
NFL,2024-12-22 21:05:00+00:00,Minnesota Vikings,Seattle Seahawks,away,27,24,1,3,21,15.0,6.0,1.0,13.333333333333334,31.666666666666668,18.333333333333332,1.0,10.6,29.6,19.0,0.8,6.0,25.3,19.3,0.75,5.85,25.0,19.15,7,5.836805555555555,9.13133021434393,27.53783857014814,18.406508355804206
NFL,2024-12-29 21:25:00+00:00,Minnesota Vikings,Green Bay Packers,home,27,25,1,2,22,16.0,6.0,1.0,14.0,33.0,19.0,1.0,9.2,30.4,21.2,0.8,5.7,25.7,20.0,0.8,6.3,25.15,18.85,8,7.013888888888889,8.016542902645032,27.440049739212114,19.42350683656708
NFL,2025-01-06 01:20:00+00:00,Minnesota Vikings,Detroit Lions,away,9,31,0,-22,23,17.0,6.0,1.0,7.666666666666667,28.0,20.333333333333332,1.0,9.0,29.8,20.8,0.9,6.1,25.5,19.4,0.85,7.55,26.0,18.45,9,7.163194444444445,6.9226260112550255,27.360040695719,20.437414684463974
NFL,2025-01-14 01:00:00+00:00,Minnesota Vikings,Los Angeles Rams,away,9,27,0,-18,24,17.0,7.0,0.6666666666666666,-5.666666666666667,21.0,26.666666666666668,0.8,4.4,27.0,22.6,0.9,4.9,24.4,19.5,0.85,6.95,25.45,18.5,-1,7.986111111111111,1.6639667364813837,24.021851478315543,22.35788474183416
NFL,2025-08-09 20:00:00+00:00,Minnesota Vikings,Houston Texans,home,20,10,1,10,25,17.0,8.0,0.3333333333333333,-12.666666666666666,15.0,27.666666666666668,0.6,-3.4,20.4,23.8,0.8,2.3,23.2,20.9,0.8,6.0,24.7,18.7,-2,14.0,-1.9112999428788682,21.290605754985442,23.201905697864312
NFL,2025-08-16 17:00:00+00:00,Minnesota Vikings,New England Patriots,home,12,20,0,-8,26,18.0,8.0,0.3333333333333333,-10.0,12.666666666666666,22.666666666666668,0.6,-5.0,18.4,23.4,0.8,2.8,24.0,21.2,0.8,5.75,24.35,18.6,1,6.875,0.2543909558263808,21.055950163169907,20.80155920734353
NFL,2025-08-23 00:00:00+00:00,Minnesota Vikings,Tennessee Titans,away,13,23,0,-10,27,18.0,9.0,0.3333333333333333,-5.333333333333333,13.666666666666666,19.0,0.4,-7.2,15.4,22.6,0.7,1.0,22.9,21.9,0.75,4.2,23.65,19.45,-1,6.291666666666667,-1.2464073997784157,19.409413769866283,20.655821169644707
NFL,2025-09-09 00:15:00+00:00,Minnesota Vikings,Chicago Bears,away,27,24,1,3,28,18.0,10.0,0.3333333333333333,-2.6666666666666665,15.0,17.666666666666668,0.2,-9.6,12.6,22.2,0.6,-0.3,21.2,21.5,0.7,2.6,22.9,20.3,-2,14.0,-2.8379696907277947,18.244065811708776,21.082035502436575
NFL,2025-09-15 00:20:00+00:00,Minnesota Vikings,Atlanta Falcons,home,6,22,0,-16,29,19.0,10.0,0.3333333333333333,-5.0,17.333333333333332,22.333333333333332,0.4,-4.6,16.2,20.8,0.6,-0.1,21.6,21.7,0.7,2.45,23.1,20.65,1,6.003472222222222,-1.7765206560500135,19.836053845943542,21.61257450199356
NFL,2025-09-21 17:00:00+00:00,Minnesota Vikings,Cincinnati Bengals,home,48,10,1,38,30,19.0,11.0,0.3333333333333333,-7.666666666666667,15.333333333333334,23.0,0.4,-4.2,15.6,19.8,0.5,-3.8,18.0,21.8,0.65,0.3,21.7,21.4,-1,6.694444444444445,-4.362607809495466,17.320407692135625,21.683015501631093
NFL,2025-09-28 13:30:00+00:00,Minnesota Vikings,Pittsburgh Steelers,away,21,24,0,-3,31,20.0,11.0,0.6666666666666666,8.333333333333334,27.0,18.666666666666668,0.4,1.4,21.2,19.8,0.5,-1.8,19.8,21.6,0.65,2.1,22.55,20.45,1,6.854166666666667,3.33968451950371,22.8985153844746,19.558830864970894
NFL,2025-10-05 13:30:00+00:00,Minnesota Vikings,Cleveland Browns,away,21,17,1,4,32,20.0,12.0,0.3333333333333333,6.333333333333333,25.0,18.666666666666668,0.4,2.4,23.0,20.6,0.4,-2.4,19.2,21.6,0.6,1.65,22.45,20.8,-1,7.0,2.1870146068666716,22.553330769115583,20.36631616224891
NFL,2025-10-19 17:00:00+00:00,Minnesota Vikings,Philadelphia Eagles,home,22,28,0,-6,33,21.0,12.0,0.6666666666666666,13.0,30.0,17.0,0.6,5.2,24.6,19.4,0.4,-2.2,18.6,20.8,0.65,1.95,22.05,20.1,1,14.0,2.516648314709095,22.27090699291275,19.75425867820365
NFL,2025-10-24 00:15:00+00:00,Minnesota Vikings,Los Angeles Chargers,away,10,37,0,-27,34,21.0,13.0,0.3333333333333333,-1.6666666666666667,21.333333333333332,23.0,0.4,3.4,23.6,20.2,0.4,-0.6,19.9,20.5,0.65,2.15,22.15,20.0,-1,4.302083333333333,0.9681668029438049,22.22165117601952,21.25348437307571
NFL,2025-11-02 18:00:00+00:00,Minnesota Vikings,Detroit Lions,away,27,24,1,3,35,21.0,14.0,0.3333333333333333,-9.666666666666666,17.666666666666668,27.333333333333332,0.4,1.2,24.4,23.2,0.4,-1.5,20.0,21.5,0.6,0.4,21.6,21.2,-2,9.739583333333334,-4.116954433955069,19.999532780379603,24.116487214334672
NFL,2025-11-09 18:00:00+00:00,Minnesota Vikings,Baltimore Ravens,home,19,27,0,-8,36,22.0,14.0,0.3333333333333333,-10.0,19.666666666666668,29.666666666666668,0.4,-5.8,20.2,26.0,0.4,-2.2,20.7,22.9,0.6,0.3,22.35,22.05,1,7.0,-2.8229627186905106,21.272345002128766,24.095307720819275
NFL,2025-11-16 18:00:00+00:00,Minnesota Vikings,Chicago Bears,home,17,19,0,-2,37,22.0,15.0,0.3333333333333333,-10.666666666666666,18.666666666666668,29.333333333333332,0.4,-6.8,19.8,26.6,0.4,-2.2,21.4,23.6,0.55,-0.6,22.15,22.75,-1,7.0,-3.764242224383145,20.859191365378077,24.623433589761223
NFL,2025-11-23 18:00:00+00:00,Minnesota Vikings,Green Bay Packers,away,6,23,0,-17,38,22.0,16.0,0.3333333333333333,-2.3333333333333335,21.0,23.333333333333332,0.2,-8.0,19.0,27.0,0.4,-1.4,21.8,23.2,0.5,-0.85,21.5,22.35,-2,7.0,-3.4434709108589368,20.157520208036605,23.600991118895543
NFL,2025-11-30 21:05:00+00:00,Minnesota Vikings,Seattle Seahawks,away,0,26,0,-26,39,22.0,17.0,0.0,-9.0,14.0,23.0,0.2,-10.2,15.8,26.0,0.3,-3.4,19.7,23.1,0.45,-1.75,20.65,22.4,-3,7.128472222222222,-5.9082943816118565,17.58342562475722,23.49172000636908
NFL,2025-12-07 18:00:00+00:00,Minnesota Vikings,Washington Commanders,home,31,0,1,31,40,22.0,18.0,0.0,-15.0,7.666666666666667,22.666666666666668,0.2,-10.0,13.8,23.8,0.3,-4.4,19.1,23.5,0.4,-4.1,18.55,22.65,-4,6.871527777777778,-9.561331766773337,14.386439147528632,23.947770914301973
NFL,2025-12-15 01:20:00+00:00,Minnesota Vikings,Dallas Cowboys,away,34,26,1,8,41,23.0,18.0,0.3333333333333333,-4.0,12.333333333333334,16.333333333333332,0.2,-4.4,14.6,19.0,0.3,-5.1,17.4,22.5,0.4,-3.45,18.6,22.05,1,7.305555555555555,-2.186544172814548,17.4070865752507,19.593630748065248
NFL,2025-02-02 20:00:00+00:00,NFC,AFC,home,76,63,1,13,2,1.0,1.0,1.0,5.0,64.0,59.0,1.0,5.0,64.0,59.0,1.0,5.0,64.0,59.0,1.0,5.0,64.0,59.0,1,14.0,5.0,64.0,59.0
NFL,2024-12-22 21:25:00+00:00,New England Patriots,Buffalo Bills,away,21,24,0,-3,21,5.0,16.0,0.0,-11.0,18.666666666666668,29.666666666666668,0.2,-4.6,19.4,24.0,0.2,-6.4,18.6,25.0,0.25,-5.65,16.4,22.05,-4,7.0,-6.616038591673311,18.46729294350996,25.083331535183277
NFL,2024-12-28 18:00:00+00:00,New England Patriots,Los Angeles Chargers,home,7,40,0,-33,22,5.0,17.0,0.0,-5.666666666666667,20.666666666666668,26.333333333333332,0.0,-8.4,19.8,28.2,0.2,-6.2,19.7,25.9,0.2,-5.95,16.15,22.1,-5,5.857638888888889,-5.95857702955089,18.92778513559906,24.88636216514995
NFL,2025-01-05 18:00:00+00:00,New England Patriots,Buffalo Bills,home,23,16,1,7,23,5.0,18.0,0.0,-16.333333333333332,15.0,31.333333333333332,0.0,-13.8,16.8,30.6,0.2,-7.5,18.3,25.8,0.2,-7.3,15.45,22.75,-6,8.0,-10.875199387814364,16.759096929126503,27.63429631694087
NFL,2025-08-08 23:30:00+00:00,New England Patriots,Washington Commanders,home,48,18,1,30,24,6.0,18.0,0.3333333333333333,-9.666666666666666,17.0,26.666666666666668,0.2,-8.6,18.4,27.0,0.3,-5.2,19.0,24.2,0.25,-6.25,16.45,22.7,1,14.0,-7.625163135484478,17.89380657837623,25.51896971386071
NFL,2025-08-16 17:00:00+00:00,New England Patriots,Minnesota Vikings,away,20,12,1,8,25,7.0,18.0,0.6666666666666666,1.3333333333333333,26.0,24.666666666666668,0.4,-2.4,23.2,25.6,0.3,-2.5,21.3,23.8,0.25,-5.45,18.0,23.45,2,7.729166666666667,-0.7842243835782083,23.367659927762368,24.15188431134058
NFL,2025-08-22 00:00:00+00:00,New England Patriots,New York Giants,away,10,42,0,-32,26,8.0,18.0,1.0,15.0,30.333333333333332,15.333333333333334,0.6,1.8,23.8,22.0,0.4,-1.4,21.6,23.0,0.3,-5.0,18.35,23.35,3,5.291666666666667,0.8129073225269206,22.755358122714664,21.942450800187743
NFL,2025-09-07 17:00:00+00:00,New England Patriots,Las Vegas Raiders,home,13,20,0,-7,27,8.0,19.0,0.6666666666666666,2.0,26.0,24.0,0.6,-4.0,21.6,25.6,0.3,-6.2,20.7,26.9,0.3,-6.1,18.35,24.45,-1,14.0,-5.153075827023429,20.43620210040291,25.589277927426334
NFL,2025-09-14 17:00:00+00:00,New England Patriots,Miami Dolphins,away,33,27,1,6,28,8.0,20.0,0.3333333333333333,-10.333333333333334,14.333333333333334,24.666666666666668,0.6,1.2,22.8,21.6,0.3,-6.3,19.8,26.1,0.25,-6.75,18.2,24.95,-2,7.0,-5.488880222110078,19.084165354875104,24.57304557698518
NFL,2025-09-21 17:00:00+00:00,New England Patriots,Pittsburgh Steelers,home,14,21,0,-7,29,9.0,20.0,0.3333333333333333,-11.0,18.666666666666668,29.666666666666668,0.6,1.0,24.8,23.8,0.4,-3.8,21.6,25.4,0.3,-6.3,18.85,25.15,1,7.0,-3.3999929089991543,21.614317108534173,25.01431001753333
NFL,2025-09-28 17:00:00+00:00,New England Patriots,Carolina Panthers,home,42,13,1,29,30,9.0,21.0,0.3333333333333333,-2.6666666666666665,20.0,22.666666666666668,0.4,-6.4,18.0,24.4,0.4,-4.4,20.6,25.0,0.3,-5.6,19.4,25.0,-1,7.0,-4.05453965281749,20.229895816073416,24.284435468890905
NFL,2025-10-06 00:20:00+00:00,New England Patriots,Buffalo Bills,away,23,20,1,3,31,10.0,21.0,0.6666666666666666,9.333333333333334,29.666666666666668,20.333333333333332,0.4,-2.2,22.4,24.6,0.5,-0.2,23.1,23.3,0.35,-3.3,20.85,24.15,1,7.305555555555555,1.9553766476947811,24.188096576787338,22.232719929092557
NFL,2025-10-12 17:00:00+00:00,New England Patriots,New Orleans Saints,away,25,19,1,6,32,11.0,21.0,0.6666666666666666,8.333333333333334,26.333333333333332,18.0,0.6,4.8,25.0,20.2,0.6,0.4,23.3,22.9,0.4,-2.9,21.5,24.4,2,6.694444444444445,2.14530816629573,23.972079017371456,21.82677085107573
NFL,2025-10-19 17:00:00+00:00,New England Patriots,Tennessee Titans,away,31,13,1,18,33,12.0,21.0,1.0,12.666666666666666,30.0,17.333333333333332,0.8,7.4,27.4,20.0,0.7,4.3,25.1,20.8,0.45,-1.6,21.7,23.3,3,7.0,2.8461612269692336,24.158973741485738,21.3128125145165
NFL,2025-10-26 17:00:00+00:00,New England Patriots,Cleveland Browns,home,32,13,1,19,34,13.0,21.0,1.0,9.0,26.333333333333332,17.333333333333332,0.8,9.8,27.0,17.2,0.7,5.4,25.9,20.5,0.5,0.1,22.45,22.35,4,7.0,5.601404640247555,25.402796697579237,19.801392057331682
NFL,2025-11-02 18:00:00+00:00,New England Patriots,Atlanta Falcons,home,24,23,1,1,35,14.0,21.0,1.0,14.333333333333334,29.333333333333332,15.0,1.0,15.0,30.6,15.6,0.7,4.3,24.3,20.0,0.5,0.9,22.8,21.9,5,7.041666666666667,8.037512887475271,26.602288207110284,18.56477531963501
NFL,2025-11-09 18:00:00+00:00,New England Patriots,Tampa Bay Buccaneers,away,28,23,1,5,36,15.0,21.0,1.0,12.666666666666666,29.0,16.333333333333332,1.0,9.4,27.0,17.6,0.7,3.6,24.7,21.1,0.55,1.1,23.15,22.05,6,7.0,6.757965089752494,26.129144896726594,19.371179806974098
NFL,2025-11-14 01:15:00+00:00,New England Patriots,New York Jets,home,27,14,1,13,37,16.0,21.0,1.0,8.333333333333334,28.0,19.666666666666668,1.0,9.8,28.0,18.2,0.8,7.3,26.5,19.2,0.55,0.55,23.6,23.05,7,4.302083333333333,6.4383350734338585,26.46930037004903,20.03096529661517
NFL,2025-11-23 18:00:00+00:00,New England Patriots,Cincinnati Bengals,away,26,20,1,6,38,17.0,21.0,1.0,6.333333333333333,26.333333333333332,20.0,1.0,11.2,28.4,17.2,0.9,9.3,27.9,18.6,0.6,1.5,23.85,22.35,8,9.697916666666666,7.631365060082247,26.565791211858297,18.934426151776048
NFL,2025-12-02 01:15:00+00:00,New England Patriots,New York Giants,home,33,15,1,18,39,18.0,21.0,1.0,8.0,27.0,19.0,1.0,8.8,27.4,18.6,0.9,9.3,27.2,17.9,0.65,2.75,24.4,21.65,9,8.302083333333334,7.334753230976384,26.462920082429513,19.12816685145313
NFL,2025-12-14 18:00:00+00:00,New England Patriots,Buffalo Bills,home,31,35,0,-4,40,19.0,21.0,1.0,12.333333333333334,28.666666666666668,16.333333333333332,1.0,8.6,27.6,19.0,1.0,11.8,29.1,17.3,0.7,3.7,24.85,21.15,10,12.697916666666666,9.273889007162495,27.65148006744233,18.377591060279833
NFL,2024-12-24 01:15:00+00:00,New Orleans Saints,Green Bay Packers,away,0,34,0,-34,21,8.0,13.0,0.3333333333333333,-1.6666666666666667,15.666666666666666,17.333333333333332,0.6,3.8,20.4,16.6,0.3,-6.0,18.2,24.2,0.4,1.15,22.75,21.6,-1,8.302083333333334,-0.8094313495407546,19.644641077512933,20.454072427053685
NFL,2024-12-29 18:00:00+00:00,New Orleans Saints,Las Vegas Raiders,home,10,25,0,-15,22,8.0,14.0,0.3333333333333333,-10.666666666666666,11.0,21.666666666666668,0.4,-3.6,16.4,20.0,0.3,-8.1,16.9,25.0,0.4,-0.15,21.65,21.8,-2,5.697916666666667,-6.844080195078799,16.072888154328762,22.91696834940756
NFL,2025-01-05 18:00:00+00:00,New Orleans Saints,Tampa Bay Buccaneers,away,19,27,0,-8,23,8.0,15.0,0.0,-16.666666666666668,9.666666666666666,26.333333333333332,0.2,-10.8,11.4,22.2,0.3,-7.2,15.2,22.4,0.35,-1.4,21.0,22.4,-3,7.0,-8.326974705064472,14.968726671723532,23.295701376788006
NFL,2025-08-10 20:00:00+00:00,New Orleans Saints,Los Angeles Chargers,away,13,27,0,-14,24,8.0,16.0,0.0,-19.0,9.666666666666666,28.666666666666668,0.2,-11.0,12.4,23.4,0.3,-5.7,16.1,21.8,0.3,-3.35,19.55,22.9,-4,14.0,-8.267524758689113,15.70168545868289,23.969210217372005
NFL,2025-08-17 17:00:00+00:00,New Orleans Saints,Jacksonville Jaguars,home,17,17,0,0,25,8.0,17.0,0.0,-12.333333333333334,14.0,26.333333333333332,0.0,-14.4,12.2,26.6,0.3,-5.3,16.6,21.9,0.25,-4.15,19.4,23.55,-5,6.875,-9.309792984382002,15.210469920740545,24.52026290512255
NFL,2025-08-23 17:00:00+00:00,New Orleans Saints,Denver Broncos,home,19,28,0,-9,26,8.0,18.0,0.0,-7.333333333333333,16.333333333333332,23.666666666666668,0.0,-14.2,11.8,26.0,0.3,-5.2,16.1,21.3,0.25,-3.85,19.75,23.6,-6,6.0,-7.617103350858001,15.535839026060444,23.152942376918446
NFL,2025-09-07 17:00:00+00:00,New Orleans Saints,Arizona Cardinals,home,13,20,0,-7,27,8.0,19.0,0.0,-7.666666666666667,16.333333333333332,24.0,0.0,-9.2,15.6,24.8,0.2,-6.4,16.0,22.4,0.25,-4.15,19.35,23.5,-7,14.0,-7.8685391052474545,16.165686475867634,24.03422558111509
NFL,2025-09-14 17:00:00+00:00,New Orleans Saints,San Francisco 49ers,home,21,26,0,-5,28,8.0,20.0,0.0,-5.333333333333333,16.333333333333332,21.666666666666668,0.0,-7.6,16.2,23.8,0.1,-9.2,13.8,23.0,0.2,-6.35,17.65,24.0,-8,7.0,-7.710622904293371,15.590107116618972,23.300730020912347
NFL,2025-09-21 20:05:00+00:00,New Orleans Saints,Seattle Seahawks,away,13,44,0,-31,29,8.0,21.0,0.0,-7.0,17.666666666666668,24.666666666666668,0.0,-7.0,16.6,23.6,0.1,-9.0,14.5,23.5,0.15,-7.85,16.5,24.35,-9,7.128472222222222,-7.21778237624003,16.57372400450643,23.791506380746466
NFL,2025-09-28 17:00:00+00:00,New Orleans Saints,Buffalo Bills,away,19,31,0,-12,30,8.0,22.0,0.0,-14.333333333333334,15.666666666666666,30.0,0.0,-10.4,16.6,27.0,0.0,-12.4,14.4,26.8,0.15,-9.25,16.55,25.8,-10,6.871527777777778,-11.54182194419639,15.92395600368708,27.46577794788347
NFL,2025-10-05 17:00:00+00:00,New Orleans Saints,New York Giants,home,26,14,1,12,31,8.0,23.0,0.0,-16.0,17.666666666666668,33.666666666666664,0.0,-12.8,17.0,29.8,0.0,-13.5,14.4,27.9,0.15,-9.75,16.3,26.05,-11,7.0,-11.62512704525159,16.483236730289427,28.10836377554102
NFL,2025-10-12 17:00:00+00:00,New Orleans Saints,New England Patriots,home,19,25,0,-6,32,9.0,23.0,0.3333333333333333,-10.333333333333334,19.333333333333332,29.666666666666668,0.2,-8.6,18.4,27.0,0.1,-8.9,17.0,25.9,0.2,-8.5,16.95,25.45,1,7.0,-7.329649400660392,18.213557324782258,25.54320672544265
NFL,2025-10-19 17:00:00+00:00,New Orleans Saints,Chicago Bears,away,14,26,0,-12,33,9.0,24.0,0.3333333333333333,-2.0,21.333333333333332,23.333333333333332,0.2,-8.4,19.6,28.0,0.1,-8.0,17.9,25.9,0.2,-7.6,16.55,24.15,-1,7.0,-7.087894964176684,18.35654690209457,25.44444186627126
NFL,2025-10-26 20:05:00+00:00,New Orleans Saints,Tampa Bay Buccaneers,home,3,23,0,-20,34,9.0,25.0,0.3333333333333333,-2.0,19.666666666666668,21.666666666666668,0.2,-9.8,18.2,28.0,0.1,-8.4,17.4,25.8,0.2,-7.05,16.75,23.8,-2,7.128472222222222,-7.981004970690013,17.564447465350103,25.54545243604012
NFL,2025-11-02 21:05:00+00:00,New Orleans Saints,Los Angeles Rams,away,10,34,0,-24,35,9.0,26.0,0.0,-12.666666666666666,12.0,24.666666666666668,0.2,-7.6,16.2,23.8,0.1,-9.0,16.4,25.4,0.2,-7.15,16.5,23.65,-3,7.041666666666667,-10.16627679420092,14.916366108013719,25.082642902214644
NFL,2025-11-09 18:00:00+00:00,New Orleans Saints,Carolina Panthers,away,17,7,1,10,36,9.0,27.0,0.0,-18.666666666666668,9.0,27.666666666666668,0.2,-10.0,14.4,24.4,0.1,-11.4,15.7,27.1,0.2,-8.3,15.9,24.2,-4,6.871527777777778,-12.681499195255297,14.022481361102132,26.703980556357436
NFL,2025-11-23 21:25:00+00:00,New Orleans Saints,Atlanta Falcons,home,10,24,0,-14,37,10.0,27.0,0.3333333333333333,-11.333333333333334,10.0,21.333333333333332,0.2,-10.4,12.6,23.0,0.2,-9.5,15.5,25.0,0.2,-7.95,15.75,23.7,1,14.0,-8.557590250663424,14.563848386356288,23.12143863701972
NFL,2025-11-30 18:00:00+00:00,New Orleans Saints,Miami Dolphins,away,17,21,0,-4,38,10.0,28.0,0.3333333333333333,-9.333333333333334,12.333333333333334,21.666666666666668,0.2,-12.0,10.8,22.8,0.2,-10.2,15.2,25.4,0.15,-9.7,14.5,24.2,-1,6.857638888888889,-9.547119295997346,13.734057770655143,23.281177066652496
NFL,2025-12-07 18:00:00+00:00,New Orleans Saints,Tampa Bay Buccaneers,away,24,20,1,4,39,10.0,29.0,0.3333333333333333,-2.6666666666666665,14.666666666666666,17.333333333333332,0.2,-10.4,11.4,21.8,0.2,-10.1,14.8,24.9,0.15,-9.55,14.65,24.2,-2,7.0,-8.538552151270554,14.327865448717844,22.866417599988402
NFL,2025-12-14 21:25:00+00:00,New Orleans Saints,Carolina Panthers,home,20,17,1,3,40,11.0,29.0,0.3333333333333333,-4.666666666666667,17.0,21.666666666666668,0.4,-5.6,15.6,21.2,0.3,-6.6,15.9,22.5,0.15,-9.5,15.15,24.65,1,7.142361111111111,-6.258815396494089,16.08643536713278,22.345250763626872
NFL,2024-12-22 18:00:00+00:00,New York Giants,Atlanta Falcons,away,7,34,0,-27,21,4.0,17.0,0.0,-10.333333333333334,15.0,25.333333333333332,0.0,-11.4,13.8,25.2,0.1,-9.6,14.8,24.4,0.2,-6.15,15.75,21.9,-9,7.0,-10.182778138206858,14.65870643672981,24.841484574936672
NFL,2024-12-29 18:00:00+00:00,New York Giants,Indianapolis Colts,home,45,33,1,12,22,4.0,18.0,0.0,-17.0,10.666666666666666,27.666666666666668,0.0,-16.2,11.8,28.0,0.0,-13.2,12.6,25.8,0.2,-7.1,14.85,21.95,-10,7.0,-13.240454840351067,13.26621435732439,26.506669197675457
NFL,2025-01-05 18:00:00+00:00,New York Giants,Philadelphia Eagles,away,13,20,0,-7,23,5.0,18.0,0.3333333333333333,-12.0,22.0,34.0,0.2,-9.2,19.4,28.6,0.1,-11.0,16.4,27.4,0.25,-6.45,15.85,22.3,1,7.0,-8.651281233014508,19.035993565083594,27.687274798098098
NFL,2025-08-09 17:00:00+00:00,New York Giants,Buffalo Bills,away,34,25,1,9,24,5.0,19.0,0.3333333333333333,-7.333333333333333,21.666666666666668,29.0,0.2,-9.2,18.0,27.2,0.1,-9.2,17.4,26.6,0.2,-7.65,15.15,22.8,-1,14.0,-8.351048281557324,17.93854018961385,26.28958847117117
NFL,2025-08-16 23:00:00+00:00,New York Giants,New York Jets,home,31,12,1,19,25,6.0,19.0,0.6666666666666666,4.666666666666667,30.666666666666668,26.0,0.4,-6.8,22.6,29.4,0.2,-7.5,19.0,26.5,0.2,-7.75,16.15,23.9,1,7.25,-5.196312230365082,20.858805609684058,26.05511784004914
NFL,2025-08-22 00:00:00+00:00,New York Giants,New England Patriots,home,42,10,1,32,26,7.0,19.0,0.6666666666666666,7.0,26.0,19.0,0.6,1.2,26.0,24.8,0.3,-5.1,19.9,25.0,0.25,-5.9,17.2,23.1,2,5.041666666666667,-0.7969827339350668,22.702659135196047,23.49964186913111
NFL,2025-09-07 17:00:00+00:00,New York Giants,Washington Commanders,away,6,21,0,-15,27,8.0,19.0,1.0,20.0,35.666666666666664,15.666666666666666,0.8,13.0,33.0,20.0,0.4,-1.6,22.4,24.0,0.3,-4.1,19.0,23.1,3,14.0,5.166105035871309,26.2112665651604,21.04516152928909
NFL,2025-09-14 17:00:00+00:00,New York Giants,Dallas Cowboys,away,37,40,0,-3,28,8.0,20.0,0.6666666666666666,12.0,26.333333333333332,14.333333333333334,0.6,7.6,25.2,17.6,0.4,-0.8,22.3,23.1,0.3,-3.75,19.0,22.75,-1,7.0,1.499540483894707,22.536490826040325,21.036950342145616
NFL,2025-09-22 00:20:00+00:00,New York Giants,Kansas City Chiefs,home,9,22,0,-13,29,8.0,21.0,0.3333333333333333,4.666666666666667,28.333333333333332,23.666666666666668,0.6,8.4,30.0,21.6,0.4,-0.4,24.0,24.4,0.3,-3.75,19.95,23.7,-2,7.305555555555555,0.6814422140956693,25.166219766760264,24.484777552664593
